,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_VOT__DT__max_depth,param_VOT__DT__min_samples_leaf,param_VOT__DT__min_samples_split,param_VOT__EL__alpha,param_VOT__KNN__n_neighbors,param_VOT__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.022001075744628906,0.003286344353939499,0.0076006889343261715,0.0008012179652711034,,1,2,0.001,2,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [6, 3, 6]}",0.9457079035271285,0.959595095401461,0.9477279585854899,0.9532390684838814,0.9235029488010306,0.9459545949597983,0.012218092300129817,22
1,0.024400901794433594,0.008800292385030082,0.007600927352905273,0.0008014054826740333,,1,2,0.001,2,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [7, 4, 7]}",0.9462851819327246,0.9513506873606317,0.9488728742341812,0.9552973306327058,0.9217716186620282,0.9447155385644542,0.011850486940091613,28
2,0.019598722457885742,0.0017428373605525636,0.009799814224243164,0.0051147821262489904,,1,2,0.001,2,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [9, 2, 9]}",0.9544355273893369,0.9651453726854015,0.9559009282392096,0.9541266114845243,0.9480462831376898,0.9555309445872323,0.005509380416574433,2
3,0.019000434875488283,0.0006332410854015205,0.007401132583618164,0.0004917155457049265,,1,2,0.001,5,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [6, 3, 6]}",0.9467598892190751,0.9637383062217892,0.9524131640633594,0.9526048370460904,0.9251023157156623,0.9481237024531953,0.012760408558126381,11
4,0.02060108184814453,0.001200891169440497,0.008001375198364257,0.0008928709437349143,,1,2,0.001,5,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [7, 4, 7]}",0.9430632275081436,0.9543123954568801,0.9470269579806855,0.9513164942997431,0.9304769792994998,0.9452392109089904,0.008307953739603281,25
5,0.018999195098876952,0.000632713670978079,0.007201004028320313,0.0007493996868934659,,1,2,0.001,5,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [9, 2, 9]}",0.9509925581751252,0.9671384156322437,0.9532746604128357,0.9544491697216313,0.9448047270281235,0.9541319061939919,0.007305567622278032,3
6,0.019999074935913085,0.0008950025828396535,0.007400894165039062,0.000491031189735744,,1,2,0.001,7,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [6, 3, 6]}",0.9455487353007288,0.9538181705211344,0.9469895746547927,0.9493301640255125,0.9342555853456873,0.9459884459695711,0.006501188947491183,21
7,0.0246002197265625,0.009729240350637018,0.008000612258911133,1.1968517683039792e-06,,1,2,0.001,7,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [7, 4, 7]}",0.9422237804710891,0.9548934037373475,0.946999662581942,0.9452765696507974,0.9172792560759748,0.9413345345034301,0.012735175152033753,35
8,0.019201326370239257,0.0009809222473511575,0.007999944686889648,0.0010942781072763447,,1,2,0.001,7,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [9, 2, 9]}",0.9574742759357076,0.9665649209817987,0.9545085934927862,0.9540822533892506,0.9353381719044618,0.953593643140801,0.010174983674675437,4
9,0.02240128517150879,0.004318646712849219,0.0075989246368408205,0.0004895320300647866,,1,2,1.5005,2,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [6, 3, 6]}",0.9222091759914837,0.9275753769083896,0.9388513362932182,0.9155102946688487,0.9107892153930979,0.9229870798510076,0.00977775486253721,153
10,0.020400571823120116,0.0017425529463068192,0.007400369644165039,0.0004895123639465245,,1,2,1.5005,2,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [7, 4, 7]}",0.9258556573783422,0.9348533161832556,0.9361496510655141,0.919980814827428,0.8989832775627915,0.9231645434034663,0.013471096984444559,150
11,0.018599748611450195,0.0004895900298295808,0.006800556182861328,0.0003994232539605682,,1,2,1.5005,2,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [9, 2, 9]}",0.9332161448631147,0.9409448903653694,0.9397551179021826,0.9296622089422467,0.9170607879065641,0.9321278299958955,0.00860459816745014,65
12,0.020399951934814455,0.0014957906677784453,0.007600975036621094,0.0008017783554341154,,1,2,1.5005,5,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [6, 3, 6]}",0.9298709692377559,0.9316268407866951,0.9361140464143982,0.9192721929610077,0.9091636111064986,0.925209532101271,0.009742103017147764,120
13,0.020601797103881835,0.0017447379183152959,0.008599376678466797,0.0004898651100241607,,1,2,1.5005,5,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [7, 4, 7]}",0.9208156513864796,0.9298246792752763,0.9325823964028114,0.9115000974979378,0.9071865767144823,0.9203818802553976,0.009911703238847382,188
14,0.019600915908813476,0.001745556615964076,0.007198047637939453,0.0003983027775467303,,1,2,1.5005,5,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [9, 2, 9]}",0.9338700682499232,0.9454556293417579,0.9428978317543962,0.9240027914424971,0.9208792021889095,0.9334211045954968,0.009806565662859914,56
15,0.01920003890991211,0.0019389077357603857,0.007801866531372071,0.0007479738492677761,,1,2,1.5005,7,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [6, 3, 6]}",0.9234232885359954,0.9381930722432019,0.9309991754291135,0.9252750333865081,0.9200076593583522,0.9275796457906342,0.006391549522683935,96
16,0.01820096969604492,0.0003995497223948673,0.007399415969848633,0.0004909842338730647,,1,2,1.5005,7,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [7, 4, 7]}",0.9133965222471043,0.9252591880213993,0.934819369417319,0.9156199312744867,0.911985556573512,0.9202161135067642,0.008649410005797564,191
17,0.021001005172729494,0.0016747401573864902,0.007800626754760742,0.000748090142280614,,1,2,1.5005,7,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [9, 2, 9]}",0.927048599855445,0.9386785430919437,0.9414065755470706,0.9251440166561653,0.9173404547255299,0.9299236379752308,0.008921360251899428,84
18,0.021799278259277344,0.00810991048278455,0.008200120925903321,0.0024003031664077503,,1,2,3.0,2,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [6, 3, 6]}",0.9198764259978179,0.927188133984436,0.9297343430164048,0.9100956450515391,0.9109249728454133,0.9195639041791223,0.008073951221674567,200
19,0.018001508712768555,0.0006313556338410662,0.007399606704711914,0.000488577935117039,,1,2,3.0,2,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [7, 4, 7]}",0.9173579734047023,0.92165624703933,0.9321242956423451,0.9160294371418036,0.9047480059505568,0.9183831918357475,0.008854833169560122,216
20,0.020200824737548827,0.0014700230893954097,0.0075989246368408205,0.0004888513615623316,,1,2,3.0,2,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [9, 2, 9]}",0.9309336447963585,0.9405453652417389,0.9362313922416279,0.9263338891339642,0.9103911973570753,0.928887097754153,0.010417863724234856,90
21,0.0186002254486084,0.0004897862529093833,0.007200050354003906,0.00040052298653714305,,1,2,3.0,5,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [6, 3, 6]}",0.9208309256195114,0.9396240831591534,0.9327931149050154,0.9116725537053222,0.9117621221352512,0.9233365599048508,0.011233919171041138,148
22,0.020000696182250977,0.0012659136872002637,0.007999515533447266,0.0006330149787393484,,1,2,3.0,5,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [7, 4, 7]}",0.915767433115097,0.9305111636548825,0.9325690706873176,0.9121955978769558,0.9004176801320919,0.9182921890932689,0.011968070648180403,219
23,0.01880040168762207,0.0014694382142577016,0.007800674438476563,0.0007486730401550107,,1,2,3.0,5,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [9, 2, 9]}",0.9205207122699978,0.9380079683552389,0.942108486344257,0.9128562170394917,0.9194144896761031,0.9265815747370179,0.011385377123460626,105
24,0.019400405883789062,0.0004889816005709838,0.008002138137817383,0.000629096642708803,,1,2,3.0,7,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [6, 3, 6]}",0.9089448062926824,0.932278230486139,0.92966494851598,0.909442021347419,0.9131745353181092,0.9187009083920661,0.010158771263461772,211
25,0.024601507186889648,0.006740591310112497,0.007999134063720704,8.714517060516867e-07,,1,2,3.0,7,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [7, 4, 7]}",0.9091577776723887,0.9237856442028249,0.9265232191375051,0.9139873328816462,0.9090227331625328,0.9164953414113797,0.007344067931749855,231
26,0.02059931755065918,0.0004901397157482386,0.00820159912109375,0.0003995921275981342,,1,2,3.0,7,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 2, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [9, 2, 9]}",0.9122667611767916,0.9345640174505288,0.9364659218695996,0.9240841880479072,0.9262669036451202,0.9267295584379894,0.008632034053085694,103
27,0.020999813079833986,0.0010988927097501644,0.008001184463500977,0.0006306086343144536,,1,5,0.001,2,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [6, 3, 6]}",0.9378166335390061,0.9570518738725718,0.9473686304018071,0.9507385062478402,0.9354617720953385,0.9456874832313128,0.008049893255003552,23
28,0.022002315521240233,0.0010944101897838539,0.007998943328857422,1.5886622666318589e-06,,1,5,0.001,2,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [7, 4, 7]}",0.9456038033209428,0.9591060462262375,0.9445770731453949,0.9449750432973987,0.9305921285222497,0.9449708189024447,0.009023381975574125,27
29,0.01920018196105957,0.00039907041619644874,0.007599639892578125,0.0004911915837690435,,1,5,0.001,2,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [9, 2, 9]}",0.9473092545359318,0.9629832087324418,0.9546782750878884,0.9571925616205351,0.9388139327670292,0.9521954465487653,0.008371991316333592,6
30,0.021203136444091795,0.0011653471355853504,0.008197975158691407,0.0003993781607283814,,1,5,0.001,5,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [6, 3, 6]}",0.9429232278169729,0.9624659507850108,0.9477026565473011,0.9495876299284692,0.9363009795841677,0.9477960889323842,0.008652231040649898,13
31,0.01979994773864746,0.0004000739629978558,0.008201026916503906,0.0007488010093400047,,1,5,0.001,5,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [7, 4, 7]}",0.9428113720360103,0.9596257498599942,0.9448630386159532,0.9526618804528998,0.9205077124815477,0.944093950689281,0.013215092454813825,32
32,0.018399524688720702,0.0008007073839676946,0.0069996356964111325,0.0006330134701327484,,1,5,0.001,5,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [9, 2, 9]}",0.9541315622228971,0.9656842425383946,0.953058576081819,0.9565890382331345,0.9510483407681648,0.956102351968882,0.00511353309359481,1
33,0.018799638748168944,0.0011660328319795662,0.007999467849731445,0.0010958882681622651,,1,5,0.001,7,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [6, 3, 6]}",0.9389858639786928,0.9605479916043045,0.9472361308610482,0.9508840875847978,0.9302333870983298,0.9455774922254347,0.010333615177460375,24
34,0.01760096549987793,0.0004907209802371792,0.0074001789093017575,0.0004898626035770523,,1,5,0.001,7,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [7, 4, 7]}",0.9432426951723629,0.956426825822295,0.9437931525318678,0.9507365981121974,0.9311919347078264,0.9450782412693097,0.008469445861144894,26
35,0.02112264633178711,0.0013478610243805797,0.008197546005249023,0.0009799616393073886,,1,5,0.001,7,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [9, 2, 9]}",0.9390531978957889,0.9656678833006318,0.9528058931233683,0.9526412171668469,0.9362703131563499,0.9492877009285972,0.010640785297733261,9
36,0.020601272583007812,0.0012005171375349516,0.0075992107391357425,0.000489475017513155,,1,5,1.5005,2,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [6, 3, 6]}",0.9167556235008103,0.9324019195529206,0.9315568175296687,0.9251854547577054,0.9070576733876008,0.922591497745741,0.00957817388895175,158
37,0.019001531600952148,0.0012639535279774332,0.007399368286132813,0.0008002298379178813,,1,5,1.5005,2,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [7, 4, 7]}",0.9229135826932862,0.9345495300207735,0.9297325008180951,0.9228755314969388,0.9155857008458937,0.9251313691749974,0.006496142401017494,123
38,0.019197988510131835,0.0014699985950895117,0.008602523803710937,0.0022481541255430473,,1,5,1.5005,2,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [9, 2, 9]}",0.9256674713480706,0.942649384821447,0.9427493434079888,0.9302651433472418,0.9286194544188355,0.9339901594687167,0.007262132501999398,55
39,0.022000217437744142,0.00340265085226197,0.009401035308837891,0.0024994336410450956,,1,5,1.5005,5,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [6, 3, 6]}",0.9185883644803268,0.9422296967262643,0.9327706587784014,0.9261618098358428,0.9100837600072652,0.92596685796562,0.011113276772884156,111
40,0.019200563430786133,0.0011649537264855378,0.007599592208862305,0.0008002525911622766,,1,5,1.5005,5,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [7, 4, 7]}",0.9179848884947113,0.9426545458886427,0.9310102258350057,0.916197047537765,0.9066792739907432,0.9229051963493736,0.012555616722716845,155
41,0.018601131439208985,0.0013554825666689683,0.007399654388427735,0.0004898076673902838,,1,5,1.5005,5,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [9, 2, 9]}",0.9202193957914065,0.9416639739203104,0.9390757254031147,0.925123969988078,0.9312220906019418,0.9314610311409703,0.008107692791832615,69
42,0.024402761459350587,0.007813983887548143,0.008997058868408203,0.000631814319662108,,1,5,1.5005,7,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [6, 3, 6]}",0.9226210868052578,0.9339445857501094,0.9316383307645354,0.9233057465875288,0.9232298863755369,0.9269479272565937,0.004832472895999174,100
43,0.0218017578125,0.0007492332947795139,0.00880126953125,0.00040033111746998624,,1,5,1.5005,7,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [7, 4, 7]}",0.9100464048215455,0.9329946147169071,0.9322417516726401,0.9230080545878698,0.9216543695314175,0.923989039066076,0.008366812059902895,133
44,0.023001575469970705,0.002755296658787936,0.011000680923461913,0.003577463845014604,,1,5,1.5005,7,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 1.5005, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [9, 2, 9]}",0.9236044661876461,0.947284419752397,0.9416018899889509,0.9283592656701595,0.9246620336461598,0.9331024150490628,0.009563669468256684,57
45,0.02580108642578125,0.006114159868316737,0.00979909896850586,0.0016009340620296339,,1,5,3.0,2,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [6, 3, 6]}",0.9184493557552197,0.9292584737300998,0.9280385508472873,0.9186496403076918,0.910566180448498,0.9209924402177594,0.0069085145698481775,178
46,0.02259984016418457,0.0008009235267544118,0.008798360824584961,0.0007462258685368555,,1,5,3.0,2,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [7, 4, 7]}",0.9157309163915124,0.9321139271785047,0.9299891405073841,0.9147155885035231,0.8994813805543779,0.9184061906270603,0.011840547638100572,215
47,0.02180142402648926,0.0016021931198518381,0.008801603317260742,0.0007488215358211392,,1,5,3.0,2,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [9, 2, 9]}",0.9214295140407496,0.9402089925310643,0.9376492771629374,0.9267457474383184,0.9232397954750813,0.9298546653296302,0.007646870122008825,85
48,0.02099924087524414,0.0018962749195215768,0.008399009704589844,0.0004896875243610444,,1,5,3.0,5,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [6, 3, 6]}",0.9231609498863699,0.9374267790894826,0.9327237323635711,0.9205048938998361,0.9103463520050592,0.9248325414488638,0.009510606206367074,125
49,0.019600820541381837,0.000489746731379632,0.007999324798583984,0.0006311297559667005,,1,5,3.0,5,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [7, 4, 7]}",0.922591769035614,0.9301308798443453,0.9277462749838652,0.914798440468798,0.9076475768939296,0.9205829882453104,0.008334218271168021,185
50,0.02260103225708008,0.0007985956861105635,0.008599328994750976,0.0004906029749522874,,1,5,3.0,5,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 5, 'VOT__weights': [9, 2, 9]}",0.9281864356860888,0.9377625862775991,0.9371885409955344,0.9231344082781536,0.927105897472668,0.9306755737420088,0.005804344280066038,75
51,0.021200942993164062,0.0007464691212574347,0.008601665496826172,0.0004893995355738819,,1,5,3.0,7,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [6, 3, 6]}",0.9162050332599965,0.9286606408892129,0.9296727095344832,0.9166267732935516,0.914313691364335,0.921095769668316,0.006643477875198365,177
52,0.023000192642211915,0.0006321106569566569,0.009200954437255859,0.0004003558572187655,,1,5,3.0,7,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [7, 4, 7]}",0.9125059119526451,0.9315202451626701,0.9277655180646536,0.9170913442654299,0.9159079281748523,0.9209581895240502,0.007345684028957534,181
53,0.0222017765045166,0.0011672026348010969,0.008800172805786132,0.0003966810181960411,,1,5,3.0,7,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 5, 'VOT__EL__alpha': 3.0, 'VOT__KNN__n_neighbors': 7, 'VOT__weights': [9, 2, 9]}",0.9341794227039593,0.9343468300852453,0.9398299505164538,0.9258703069565211,0.9172952921632054,0.9303043604850771,0.007886586364347782,79
54,0.022201156616210936,0.0007474758910252622,0.008800506591796875,0.0007480773706601111,,1,10,0.001,2,"[6, 3, 6]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 10, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [6, 3, 6]}",0.9423045999791402,0.9514208832388407,0.9486405294351914,0.9525170001570606,0.9269008096587509,0.9443567644937966,0.00942086620428911,30
55,0.022798681259155275,0.0011651085569887552,0.008800125122070313,0.0004000010852028767,,1,10,0.001,2,"[7, 4, 7]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 10, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [7, 4, 7]}",0.9357032585748553,0.9502099346748988,0.9467379819602397,0.9510378745014082,0.9219189633134623,0.9411216026049727,0.011050554311781103,36
56,0.022601509094238283,0.0011994130982454958,0.008599424362182617,0.0004907795251639946,,1,10,0.001,2,"[9, 2, 9]","{'VOT__DT__max_depth': None, 'VOT__DT__min_samples_leaf': 1, 'VOT__DT__min_samples_split': 10, 'VOT__EL__alpha': 0.001, 'VOT__KNN__n_neighbors': 2, 'VOT__weights': [9, 2, 9]}",0.9418971865499121,0.9601594069834676,0.955050996564629,0.9571914419334193,0.9382549122938059,0.9505107888650468,0.008749183943010974,7
