,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_EL__alpha,param_EL__l1_ratio,param_IMP__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
179,0.009201765060424805,0.0030607153628330083,0.0023992061614990234,0.0004887230790789315,4.210584210526315,1.0,median,"{'EL__alpha': 4.210584210526315, 'EL__l1_ratio': 1.0, 'IMP__strategy': 'median'}",-8.653592892635167,-0.29882681950353707,-0.016329291773751198,-9.842849049277255,-0.42907958908460997,-3.848135528454864,4.427172586180361,188
180,0.021998214721679687,0.005656244329086528,0.0036011219024658205,0.001854965828923056,4.736894736842105,0.0001,mean,"{'EL__alpha': 4.736894736842105, 'EL__l1_ratio': 0.0001, 'IMP__strategy': 'mean'}",-48.65785249197647,0.2547471336099437,-0.13082002849681262,-2.161622497408515,-1.3134710633611508,-10.4018037895266,19.14721299191827,361
181,0.017596864700317384,0.0012004058771208413,0.0024046897888183594,0.0004892992652167077,4.736894736842105,0.0001,median,"{'EL__alpha': 4.736894736842105, 'EL__l1_ratio': 0.0001, 'IMP__strategy': 'median'}",-46.687896019552,0.2175441042853249,0.01302919075369191,-2.563007907811074,-1.177644749724457,-10.039595076409704,18.350998011717653,358
182,0.010996150970458984,0.0025294880216277997,0.002603960037231445,0.0008002292838535369,4.736894736842105,0.11120000000000001,mean,"{'EL__alpha': 4.736894736842105, 'EL__l1_ratio': 0.11120000000000001, 'IMP__strategy': 'mean'}",-20.381628753920538,0.10087404695605418,-0.10090316828803014,-0.1542374657752077,-0.6400954699845045,-4.235198162202446,8.076882340684293,227
183,0.014397144317626953,0.0071166091667953825,0.003003835678100586,0.0010961063233743606,4.736894736842105,0.11120000000000001,median,"{'EL__alpha': 4.736894736842105, 'EL__l1_ratio': 0.11120000000000001, 'IMP__strategy': 'median'}",-19.026735604300576,0.11224456794086157,-0.04898114205993376,-0.15545410018031625,-0.584566130552326,-3.940698481830458,7.546549233471102,197
184,0.010597467422485352,0.002331071239789361,0.002403926849365234,0.0004893382141878572,4.736894736842105,0.2223,mean,"{'EL__alpha': 4.736894736842105, 'EL__l1_ratio': 0.2223, 'IMP__strategy': 'mean'}",-15.822331789629875,0.0114816217774234,-0.009075235195726394,-0.6847659569052258,-0.3581603563720379,-3.372570343265089,6.230127239534061,127
185,0.010797739028930664,0.002133135821169839,0.002202939987182617,0.00040201827760549244,4.736894736842105,0.2223,median,"{'EL__alpha': 4.736894736842105, 'EL__l1_ratio': 0.2223, 'IMP__strategy': 'median'}",-15.774568702656769,0.020807972694536825,0.01673368253375551,-0.6880304495004459,-0.34098687385367143,-3.353208874156519,6.216226185100852,125
186,0.010596609115600586,0.0025767440900474245,0.0024037837982177736,0.0004895517464828374,4.736894736842105,0.33340000000000003,mean,"{'EL__alpha': 4.736894736842105, 'EL__l1_ratio': 0.33340000000000003, 'IMP__strategy': 'mean'}",-16.791633187625884,-0.0805364287979713,0.017490415253103908,-2.0416271307649274,-0.1856936241359286,-3.816399991214321,6.532134660846866,181
187,0.009997272491455078,0.0025274524129022787,0.002002573013305664,3.4338897490289366e-06,4.736894736842105,0.33340000000000003,median,"{'EL__alpha': 4.736894736842105, 'EL__l1_ratio': 0.33340000000000003, 'IMP__strategy': 'median'}",-16.76208885542927,-0.07228614814601264,0.019273057523623183,-2.040982071905427,-0.18105220552503343,-3.8074272446964246,6.522102362520049,179
188,0.009997701644897461,0.0022778028395603975,0.0028032779693603514,0.0004006483133119472,4.736894736842105,0.4445,mean,"{'EL__alpha': 4.736894736842105, 'EL__l1_ratio': 0.4445, 'IMP__strategy': 'mean'}",-18.591138111439623,-0.2089620281646256,0.03668582235340789,-4.471978821318253,-0.21737035302925278,-4.690552698319669,7.151431306074675,273
189,0.010796165466308594,0.0020376417248114368,0.0026042938232421877,0.0004905122447381908,4.736894736842105,0.4445,median,"{'EL__alpha': 4.736894736842105, 'EL__l1_ratio': 0.4445, 'IMP__strategy': 'median'}",-18.551130359718602,-0.199269026583067,0.03672793453849854,-4.456099393265204,-0.214664564829397,-4.676887081971556,7.137535057705762,272
190,0.010197114944458009,0.0027836788717170596,0.0022018909454345702,0.0004008596056235298,4.736894736842105,0.5556,mean,"{'EL__alpha': 4.736894736842105, 'EL__l1_ratio': 0.5556, 'IMP__strategy': 'mean'}",-18.449819805001574,-0.3764469897917102,0.04731010166109062,-7.941354167780625,-0.27790100764737025,-5.399642373712037,7.181941904347543,328
191,0.01019735336303711,0.002637014380053555,0.002203035354614258,0.00039920940731569645,4.736894736842105,0.5556,median,"{'EL__alpha': 4.736894736842105, 'EL__l1_ratio': 0.5556, 'IMP__strategy': 'median'}",-18.39909289368644,-0.36583175403082024,0.045768195329876304,-7.924743249940558,-0.27599726537135805,-5.38397939353986,7.163855197142465,323
